customer_tweet_id,customer_text,customer_time,agent_tweet_id,agent_text,agent_time,customer_clean,agent_clean,pair_id
1626610,"Seriously @americanair? You force me to gate check my bag, assure me it will be in Santiago, then leave it in Dallas. And I'm Exec Platinum",2017-10-17 12:14:16+00:00,1626611,@498071 We're so sorry that your bag didn't arrive on the same flight with you. Our team is working with DFW to get your luggage back to you soon.,Tue Oct 17 12:21:33 +0000 2017,"Seriously ? You force me to gate check my bag, assure me it will be in Santiago, then leave it in Dallas. And I'm Exec Platinum",We're so sorry that your bag didn't arrive on the same flight with you. Our team is working with DFW to get your luggage back to you soon.,AA-008803
1626740,"Welp, my ride is here for my trip to Austin, TX with a quick stop in Dallas, courtesy of @AmericanAir https://t.co/Xe5A8bz4aC",2017-10-17 12:16:43+00:00,1626739,@115928 Those are some pretty sweet wheels.,Tue Oct 17 12:17:55 +0000 2017,"Welp, my ride is here for my trip to Austin, TX with a quick stop in Dallas, courtesy of",Those are some pretty sweet wheels.,AA-008804
1624034,@AmericanAir So how can you make it up? I'm missing the rest of my flights. Maybe offer us a drink or something while we wait????,2017-10-17 12:17:22+00:00,1624037,@497433 We've backed you up on the next available connection just in case and our team will do their best to make up this time in the skies.,Tue Oct 17 12:21:06 +0000 2017,So how can you make it up? I'm missing the rest of my flights. Maybe offer us a drink or something while we wait????,We've backed you up on the next available connection just in case and our team will do their best to make up this time in the skies.,AA-008805
1626659,La aerolínea con el peor servicio de todos @AmericanAir nunca más vuelvo a comprar vuelos con ustedes. #lapeoraerolinea,2017-10-17 12:19:49+00:00,1626658,@498084 Please check your DMs for a message.,Tue Oct 17 12:20:56 +0000 2017,La aerolínea con el peor servicio de todos nunca más vuelvo a comprar vuelos con ustedes. #lapeoraerolinea,Please check your DMs for a message.,AA-008806
1626614,@AmericanAir -Customer Support told me to contact Customer Relations about cancelling trip. No response and flight is soon. Can you assist?,2017-10-17 12:20:15+00:00,1626612,@498072 We'd be happy to look over your reservation with you. Please share the record locator via DM.,Tue Oct 17 12:21:45 +0000 2017,-Customer Support told me to contact Customer Relations about cancelling trip. No response and flight is soon. Can you assist?,We'd be happy to look over your reservation with you. Please share the record locator via DM.,AA-008807
1626609,@AmericanAir I appreciate that...but I'm going to Tierra Patagonia. That bag has all my camera equipment. I desperately hope it arrives tomorrow 😣😥,2017-10-17 12:22:41+00:00,1626608,"@498071 As one of our valued customers, our apologies again for this inconvenience. We appreciate your patience while we work on this.",Tue Oct 17 12:24:14 +0000 2017,I appreciate that...but I'm going to Tierra Patagonia. That bag has all my camera equipment. I desperately hope it arrives tomorrow 😣😥,"As one of our valued customers, our apologies again for this inconvenience. We appreciate your patience while we work on this.",AA-008808
1626607,"Another great flight on @americanair 
#flight #dallas #dfw #fortworth #jobsearch #jobs https://t.co/cmV4tezbUj",2017-10-17 12:23:33+00:00,1626606,@486482 What a gorgeous #AAview!,Tue Oct 17 12:26:23 +0000 2017,Another great flight on #flight #dallas #dfw #fortworth #jobsearch #jobs,What a gorgeous #AAview!,AA-008809
1626604,@AmericanAir hour long security line in TERMINAL C to go to gate C8 via shuttle in TERMINAL B. Just dont care anymore huh?👌🏻,2017-10-17 12:24:01+00:00,1626601,"@498070 Alex, we appreciate your patience this morning. We work with @120944 to ensure all our customers have time to make their flights.",Tue Oct 17 12:28:42 +0000 2017,hour long security line in TERMINAL C to go to gate C8 via shuttle in TERMINAL B. Just dont care anymore huh?👌🏻,"Alex, we appreciate your patience this morning. We work with to ensure all our customers have time to make their flights.",AA-008810
1271360,Dear @AmericanAir: my 3 yr old would like to ride in a pink airplane this Saturday when we fly to FL. Please arrange for that.,2017-10-17 12:24:10+00:00,1271359,"@346460 We think we look pretty great in red, white and blue but, we'll keep pink in mind too!",Tue Oct 17 12:28:24 +0000 2017,Dear : my 3 yr old would like to ride in a pink airplane this Saturday when we fly to FL. Please arrange for that.,"We think we look pretty great in red, white and blue but, we'll keep pink in mind too!",AA-008811
1631940,Hey @AmericanAir why’d AA2183 go out with empty seats in J when a large upgrade list? Could’ve been me sitting up there!,2017-10-17 12:28:26+00:00,1631937,"@499409 Our team does their very best to work the list and clear upgrades when possible, our apologies.",Tue Oct 17 12:37:09 +0000 2017,Hey why’d AA2183 go out with empty seats in J when a large upgrade list? Could’ve been me sitting up there!,"Our team does their very best to work the list and clear upgrades when possible, our apologies.",AA-008812
1631935,Y’all the @AmericanAir app has a bag tracker feature so you can see when your bag was loaded onto the plane! GENIUS!,2017-10-17 12:28:47+00:00,1631933,@116056 We thought it was pretty snazzy too.,Tue Oct 17 12:37:29 +0000 2017,Y’all the app has a bag tracker feature so you can see when your bag was loaded onto the plane! GENIUS!,We thought it was pretty snazzy too.,AA-008813
1828165,@AmericanAir Great service on my 6am flight today from IAH-&gt;MIA. What is the best way to recognize an exceptional member of the flight team?,2017-10-17 12:32:02+00:00,1828164,"@548656 Good morning, Alex! It's great to hear you're having wonderful service from our #AATeam. We'll be sure to recognize our team member.",Tue Oct 17 12:39:58 +0000 2017,Great service on my 6am flight today from IAH->MIA. What is the best way to recognize an exceptional member of the flight team?,"Good morning, Alex! It's great to hear you're having wonderful service from our #AATeam. We'll be sure to recognize our team member.",AA-008814
1828283,Sometimes you get stuck on the only airline going where you need to go when you need to go there. @2189 @AmericanAir https://t.co/G9vJhbLpDY,2017-10-17 12:34:24+00:00,1828281,@467883 We're glad to see you're now on your way. We'll be here if you need our assistance. Can you please provide your contact info via DM?,Tue Oct 17 12:47:43 +0000 2017,Sometimes you get stuck on the only airline going where you need to go when you need to go there.,We're glad to see you're now on your way. We'll be here if you need our assistance. Can you please provide your contact info via DM?,AA-008815
1634046,"@AmericanAir is anyone aware that these don’t actually work? 9-10 times I get one, you can pull the thing apart regardless of how hard you try to force them together. But hey, it looks buckled. https://t.co/qpkCTPrnk1",2017-10-17 12:38:35+00:00,1634045,@499894 Safety is always our top priority and we'd like some additional information. Please follow-up with this in DM.,Tue Oct 17 12:48:20 +0000 2017,"is anyone aware that these don’t actually work? 9-10 times I get one, you can pull the thing apart regardless of how hard you try to force them together. But hey, it looks buckled.",Safety is always our top priority and we'd like some additional information. Please follow-up with this in DM.,AA-008816
1542597,"@AmericanAir She's re-booked-involved overnight hotel costs, child care for her son-now new flight this AM is delayed. Terrible #CustomerExperience",2017-10-17 12:42:23+00:00,1542599,"@354627 Our apologies, what’s their flight number?",Tue Oct 17 12:49:29 +0000 2017,"She's re-booked-involved overnight hotel costs, child care for her son-now new flight this AM is delayed. Terrible #CustomerExperience","Our apologies, what’s their flight number?",AA-008817
1634056,Hubo una época en la que a @AmericanAir si le preocupaban sus clientes...lastima que esa época ya no existe más. @18157 👎🏻,2017-10-17 12:46:13+00:00,1634055,@499897 We care for all of our travelers and happy to help whenever we can. Please let us know what's going on with details via DM.,Tue Oct 17 12:47:33 +0000 2017,Hubo una época en la que a si le preocupaban sus clientes...lastima que esa época ya no existe más. 👎🏻,We care for all of our travelers and happy to help whenever we can. Please let us know what's going on with details via DM.,AA-008818
1636898,@AmericanAir spotted @121909 767 N349AN and noticed its yellow nose is there any reason for this? Best guess so far is Olympics? https://t.co/SXUXPDJx07,2017-10-17 12:48:03+00:00,1636897,@500646 We've got to keep a little mystery and with our awesome birds!,Tue Oct 17 13:01:11 +0000 2017,spotted 767 N349AN and noticed its yellow nose is there any reason for this? Best guess so far is Olympics?,We've got to keep a little mystery and with our awesome birds!,AA-008819
1642018,@AmericanAir Let’s see if they serve coffee on the 905 from LGA to CVG,2017-10-17 12:50:13+00:00,1642019,"@501944 Matt, you're going to have a great experience with our team! You're always welcome to bring any food items or drinks with you on board.",Tue Oct 17 12:56:53 +0000 2017,Let’s see if they serve coffee on the 905 from LGA to CVG,"Matt, you're going to have a great experience with our team! You're always welcome to bring any food items or drinks with you on board.",AA-008820
1634042,Offered to free up both my seats/legs on crowded flights by changing to a half full direct flight. @AmericanAir wanted $300 🤣,2017-10-17 12:50:59+00:00,1634039,@499892 Changes for non-refundable tickets do have a charge. Please check out some other change options: https://t.co/ZtcjNpBWkj.,Tue Oct 17 12:58:30 +0000 2017,Offered to free up both my seats/legs on crowded flights by changing to a half full direct flight. wanted $300 🤣,Changes for non-refundable tickets do have a charge. Please check out some other change options:,AA-008821
1542605,@AmericanAir Beyond ridiculous,2017-10-17 13:01:44+00:00,1542610,@354627 Our apologies that they're not at their final destination. Please share their record locator with us via DM.,Tue Oct 17 13:02:32 +0000 2017,Beyond ridiculous,Our apologies that they're not at their final destination. Please share their record locator with us via DM.,AA-008822
1636866,@AmericanAir &amp; I asked only MINUTES before our boarding time. I didn’t have this problem w/ @226353,2017-10-17 13:03:54+00:00,1636865,@500644 Seamless travel is always the goal and we're sorry for the gate change. Please let us know if we can help via DM.,Tue Oct 17 13:10:21 +0000 2017,& I asked only MINUTES before our boarding time. I didn’t have this problem w/,Seamless travel is always the goal and we're sorry for the gate change. Please let us know if we can help via DM.,AA-008823
1542603,@AmericanAir This is now going to cost both her and her father another full day of work #unacceptable,2017-10-17 13:04:16+00:00,1542606,"@354627 After their travel is complete, they can share the details of their experience with Customer Relations here: https://t.co/DsN2Kur8Cu",Tue Oct 17 13:07:33 +0000 2017,This is now going to cost both her and her father another full day of work #unacceptable,"After their travel is complete, they can share the details of their experience with Customer Relations here:",AA-008824
1631938,"@AmericanAir This response is boiler-plate and inadequate. When AA is at their very best, they’re stellar. This was not your very best.",2017-10-17 13:05:28+00:00,1631941,"@499409 We appreciate your feedback,Bradley. We're sorry again that we weren't able to upgrade you this time.",Tue Oct 17 13:09:37 +0000 2017,"This response is boiler-plate and inadequate. When AA is at their very best, they’re stellar. This was not your very best.","We appreciate your feedback,Bradley. We're sorry again that we weren't able to upgrade you this time.",AA-008825
1636860,@AmericanAir Can we turn the heat down on fly 1917? Heat stroke eminent.,2017-10-17 13:07:01+00:00,1636859,@500642 Please bring this to the attention of our crew and they'll turn the heater down if you're hot.,Tue Oct 17 13:10:34 +0000 2017,Can we turn the heat down on fly 1917? Heat stroke eminent.,Please bring this to the attention of our crew and they'll turn the heater down if you're hot.,AA-008826
1636873,Can we right a brutal metal song about how much @americanair sucks!? @2189 https://t.co/jMWFgKLnwb,2017-10-17 13:08:30+00:00,1636872,@467883 Please check your DMs for a message.,Tue Oct 17 13:10:00 +0000 2017,Can we right a brutal metal song about how much sucks!?,Please check your DMs for a message.,AA-008827
1636856,@AmericanAir wow thanks for completely screwing me over! Also been waiting to speak to a manager for 20 minutes. Never using you ever again,2017-10-17 13:08:36+00:00,1636854,"@500641 We'd be happy to help here if you're needing assistance, Alyssa. Please follow and DM your record locator and details.",Tue Oct 17 13:11:15 +0000 2017,wow thanks for completely screwing me over! Also been waiting to speak to a manager for 20 minutes. Never using you ever again,"We'd be happy to help here if you're needing assistance, Alyssa. Please follow and DM your record locator and details.",AA-008828
1639628,"@AmericanAir I fly every week with you guys. Always have wonderful experiences in first class, NOT today!! #flight1708 😔",2017-10-17 13:08:37+00:00,1639625,@390010 We always want you to have an excellent service on board with us. What's going on?,Tue Oct 17 13:17:16 +0000 2017,"I fly every week with you guys. Always have wonderful experiences in first class, NOT today!! #flight1708 😔",We always want you to have an excellent service on board with us. What's going on?,AA-008829
1828477,Wow @AmericanAir you lovely people! Outstandingly smooth service at JFK. I'll be using you again!,2017-10-17 13:09:23+00:00,1828476,"@548745 We're happy to hear our #AATeam in JFK is giving you outstanding service today, Josh. We look forward to an AAwesome flight together!",Tue Oct 17 13:16:02 +0000 2017,Wow you lovely people! Outstandingly smooth service at JFK. I'll be using you again!,"We're happy to hear our #AATeam in JFK is giving you outstanding service today, Josh. We look forward to an AAwesome flight together!",AA-008830
1639623,@AmericanAir I really miss USAirways....  just sayin.,2017-10-17 13:18:11+00:00,1639620,@501323 We're all one team now and we'd love to have you fly with us and see all the AAwesome new planes and service we're providing!,Tue Oct 17 13:19:07 +0000 2017,I really miss USAirways.... just sayin.,We're all one team now and we'd love to have you fly with us and see all the AAwesome new planes and service we're providing!,AA-008831
1639616,"@AmericanAir Hi I was booked in first class on BA by AA last week, but was refused boarding as BA did not have a meal for me? Appalling",2017-10-17 13:22:31+00:00,1639614,"@450058 Oh no, that doesn't sound right. Please share more details via DM.",Tue Oct 17 13:24:32 +0000 2017,"Hi I was booked in first class on BA by AA last week, but was refused boarding as BA did not have a meal for me? Appalling","Oh no, that doesn't sound right. Please share more details via DM.",AA-008832
1639619,It’s a shame when customer service people lose the point of customer service - glad I don’t have to fly @AmericanAir again #epicfail,2017-10-17 13:22:38+00:00,1639617,"@501322 We miss you, Lindsey and always want to give you AAmazing service. We'd love another chance to show you an excellent experience!",Tue Oct 17 13:24:04 +0000 2017,It’s a shame when customer service people lose the point of customer service - glad I don’t have to fly again #epicfail,"We miss you, Lindsey and always want to give you AAmazing service. We'd love another chance to show you an excellent experience!",AA-008833
1639606,Never flying @AmericanAir ever again. Closing both of our credit cards too. Customer service gives bad info and now we're stuck in Dallas😩,2017-10-17 13:22:49+00:00,1639604,"@501321 We're showing you're booked tonight to DEN, Abby. Are you needing a sooner flight?",Tue Oct 17 13:25:06 +0000 2017,Never flying ever again. Closing both of our credit cards too. Customer service gives bad info and now we're stuck in Dallas😩,"We're showing you're booked tonight to DEN, Abby. Are you needing a sooner flight?",AA-008834
1639626,@AmericanAir Are frustrated as well.,2017-10-17 13:24:55+00:00,1639629,"@390010 We hear you and every experience should be the best, our apologies for a different impression.",Tue Oct 17 13:31:39 +0000 2017,Are frustrated as well.,"We hear you and every experience should be the best, our apologies for a different impression.",AA-008835
1643201,@AmericanAir y’all trippin. I just boarded a plane that resembles the Cleveland Indians plane in Major League! https://t.co/AiIh6I29Un,2017-10-17 13:28:00+00:00,1643200,@502217 We're adding brand new planes every week and updating our older ones too. Take a peek: https://t.co/Cqtk8kZA9X,Tue Oct 17 13:30:57 +0000 2017,y’all trippin. I just boarded a plane that resembles the Cleveland Indians plane in Major League!,We're adding brand new planes every week and updating our older ones too. Take a peek:,AA-008836
1134458,@americanair - need someone to help me - the price of the flight went up substantially MID BOOKING right before payment info entered,2017-10-17 13:29:33+00:00,1134457,@266295 Please contact our folks in Web Support for assistance by calling 800-222-2377.,Tue Oct 17 13:31:28 +0000 2017,- need someone to help me - the price of the flight went up substantially MID BOOKING right before payment info entered,Please contact our folks in Web Support for assistance by calling 800-222-2377.,AA-008837
1639605,@AmericanAir Yes we do,2017-10-17 13:30:38+00:00,1639607,"@501321 We have a flight leaving at 12:35p arriving at 1:39p, would that work?",Tue Oct 17 13:32:36 +0000 2017,Yes we do,"We have a flight leaving at 12:35p arriving at 1:39p, would that work?",AA-008838
1639608,@AmericanAir That would be great - how can we make that happen?,2017-10-17 13:34:14+00:00,1639609,@501321 We've already confirmed it for you. Please see an agent for new boarding passes and seats.,Tue Oct 17 13:34:37 +0000 2017,That would be great - how can we make that happen?,We've already confirmed it for you. Please see an agent for new boarding passes and seats.,AA-008839
1643079,@136083 @Delta @Delta lost all of my business. Turned 2 @AmericanAir Despite a broken 💺 and never able sit 2gether they r alright no1 seems to care ne more,2017-10-17 13:35:03+00:00,1643078,@234640 We do care and always want you to receive AAmazing service from us. Don't hesitate to tweet us if you need us!,Tue Oct 17 13:39:11 +0000 2017,lost all of my business. Turned 2 Despite a broken 💺 and never able sit 2gether they r alright no1 seems to care ne more,We do care and always want you to receive AAmazing service from us. Don't hesitate to tweet us if you need us!,AA-008840
1639630,@AmericanAir Thank you for replying quickly &amp; hearing me out.,2017-10-17 13:35:03+00:00,1639631,"@390010 Of course, we're always here for you anytime you need us!",Tue Oct 17 13:38:08 +0000 2017,Thank you for replying quickly & hearing me out.,"Of course, we're always here for you anytime you need us!",AA-008841
1134496,"@387301 @AmericanAir There's my grandpa, Roger Tate! Right side under the USA and hanger. Lol THANK YOU so much for doing this for them.",2017-10-17 13:35:08+00:00,1134495,"@387311 That's awesome, Brittany. It was our honor to have him on board!",Tue Oct 17 13:45:13 +0000 2017,"There's my grandpa, Roger Tate! Right side under the USA and hanger. Lol THANK YOU so much for doing this for them.","That's awesome, Brittany. It was our honor to have him on board!",AA-008842
1134486,"@AmericanAir what's happening in Denver?! No water...toilets aren't flushing 
No seats on planes. Planes delayed 
#systemsaredown",2017-10-17 13:35:11+00:00,1134482,"@154521 We'd like to see if we can find out more info for you, Lydia. Please share your record locator in DMs.",Tue Oct 17 13:47:23 +0000 2017,what's happening in Denver?! No water...toilets aren't flushing No seats on planes. Planes delayed #systemsaredown,"We'd like to see if we can find out more info for you, Lydia. Please share your record locator in DMs.",AA-008843
1134481,Got to witness a fallen soldier being honored by @AmericanAir. #ProudAmerican,2017-10-17 13:35:54+00:00,1134480,"@387309 We love our military men and women, it's a honor to share the skies with them a final time.",Tue Oct 17 13:47:29 +0000 2017,Got to witness a fallen soldier being honored by . #ProudAmerican,"We love our military men and women, it's a honor to share the skies with them a final time.",AA-008844
1134452,Great welcome from @AmericanAir https://t.co/zC1AZeXe0k,2017-10-17 13:36:54+00:00,1134451,@387301 We're so thrilled that our team had the opportunity to welcome them!,Tue Oct 17 13:53:50 +0000 2017,Great welcome from,We're so thrilled that our team had the opportunity to welcome them!,AA-008845
1134479,".@AmericanAir handed out free earphones because of the delay. Not happy about maybe missing my connecting flight, but I’d rather be safe. Going to be able to watch a movie in flight now!",2017-10-17 13:37:01+00:00,1134477,"@387308 We're sorry for your delay. Once we're airborne, our pilots will do their best to make up for lost time if possible.",Tue Oct 17 13:49:54 +0000 2017,". handed out free earphones because of the delay. Not happy about maybe missing my connecting flight, but I’d rather be safe. Going to be able to watch a movie in flight now!","We're sorry for your delay. Once we're airborne, our pilots will do their best to make up for lost time if possible.",AA-008846
1134460,.@AmericanAir how do I get checked baggage receipt from a flight last week? Your website is not showing purchase. Thanks,2017-10-17 13:37:32+00:00,1134459,"@387302 We can take a look with you, please DM your original 6 letter record locator.",Tue Oct 17 13:50:40 +0000 2017,. how do I get checked baggage receipt from a flight last week? Your website is not showing purchase. Thanks,"We can take a look with you, please DM your original 6 letter record locator.",AA-008847
1134456,@AmericanAir just did that after a long hold - they told me it's not their problem and were no help,2017-10-17 13:45:14+00:00,1134454,"@266295 Please try clearing your cache, Angie and then try booking it again online. It's possible it was a glitch.",Tue Oct 17 13:50:49 +0000 2017,just did that after a long hold - they told me it's not their problem and were no help,"Please try clearing your cache, Angie and then try booking it again online. It's possible it was a glitch.",AA-008848
959449,@AmericanAir your mobile boarding pass needs work... flight boarding and https://t.co/gtvtcRrUud,2017-10-17 13:46:48+00:00,959448,@347639 We'd like to share this with Web Support. Were you trying to retrieve your boarding pass and which device are you using?,Tue Oct 17 13:53:41 +0000 2017,your mobile boarding pass needs work... flight boarding and,We'd like to share this with Web Support. Were you trying to retrieve your boarding pass and which device are you using?,AA-008849
1134448,@AmericanAir flight 555 is delayed this morning. Is there any compensation for this ordeal?,2017-10-17 13:51:39+00:00,1134447,"@387299 We're so sorry for the delay, we can check out earlier rebooking options for you. Please meet us in DM.",Tue Oct 17 13:57:24 +0000 2017,flight 555 is delayed this morning. Is there any compensation for this ordeal?,"We're so sorry for the delay, we can check out earlier rebooking options for you. Please meet us in DM.",AA-008850
1134446,@AmericanAir Got an itinerary change notice this morning with a too-short layover. Just called &amp; got it fixed. Easier than expected. Thanks!,2017-10-17 13:51:41+00:00,1134445,@387298 We're so happy to hear that our #AAwesome Reservations #AATeam was able to help. We'll see you soon!,Tue Oct 17 13:57:55 +0000 2017,Got an itinerary change notice this morning with a too-short layover. Just called & got it fixed. Easier than expected. Thanks!,We're so happy to hear that our #AAwesome Reservations #AATeam was able to help. We'll see you soon!,AA-008851
1134450,"Good morning, Beautiful! @AmericanAir @3044 @121909 @387300 #B737 #Flying #Travel #Aircraft #Airplanes #737NG #CFM56 https://t.co/6PoMWR2aZZ",2017-10-17 13:52:57+00:00,1134449,"@351096 It's a beautiful day indeed and we're thrilled to have you on board, James. Have an AAwesome flight!",Tue Oct 17 13:55:59 +0000 2017,"Good morning, Beautiful! #B737 #Flying #Travel #Aircraft #Airplanes #737NG #CFM56","It's a beautiful day indeed and we're thrilled to have you on board, James. Have an AAwesome flight!",AA-008852
1648991,Is anyone else having issues with the @AmericanAir app? I've uninstalled &amp; reinstalled but I still get a black screen when I open the app??,2017-10-17 13:54:43+00:00,1648990,"@503720 Let us see if we can find out more info for you, Catherine. Please DM your record locator and which device you're on.",Tue Oct 17 13:59:49 +0000 2017,Is anyone else having issues with the app? I've uninstalled & reinstalled but I still get a black screen when I open the app??,"Let us see if we can find out more info for you, Catherine. Please DM your record locator and which device you're on.",AA-008853
1648981,"@115858 and @AmericanAir, the enemy of recharging my 15” MB Pro is the seat plug that cannot grab the brick and hold it in place effectively.",2017-10-17 13:57:25+00:00,1648979,@294009 Was this on your flight this morning? Did you let the crew know? We'd like to make sure this is fixed.,Tue Oct 17 14:05:06 +0000 2017,"and , the enemy of recharging my 15” MB Pro is the seat plug that cannot grab the brick and hold it in place effectively.",Was this on your flight this morning? Did you let the crew know? We'd like to make sure this is fixed.,AA-008854
1134483,@AmericanAir @154521 +1 on what's going on here. I've been sitting on the plane for an hour at the gate waiting for takeoff 😬,2017-10-17 13:57:38+00:00,1134487,"@387310 Oh no, our apologies for the wait. What's your flight number?",Tue Oct 17 14:00:03 +0000 2017,+1 on what's going on here. I've been sitting on the plane for an hour at the gate waiting for takeoff 😬,"Oh no, our apologies for the wait. What's your flight number?",AA-008855
1648989,@AmericanAir how can there be no AAdvantage account associated with my email and one already associated with my email at the same time,2017-10-17 13:59:05+00:00,1648988,"@503719 We'd suggest contacting our folks in AAdvantage Customer Service for more info, Larissa. Their number is 800-882-8880.",Tue Oct 17 14:00:39 +0000 2017,how can there be no AAdvantage account associated with my email and one already associated with my email at the same time,"We'd suggest contacting our folks in AAdvantage Customer Service for more info, Larissa. Their number is 800-882-8880.",AA-008856
1648986,The 1st day of my new work territory: 5 different states in the central region! I’m about to become a regular at @151271 @AmericanAir 🛫,2017-10-17 14:00:40+00:00,1648985,@412448 Oh boy oh boy oh boy oh boy!,Tue Oct 17 14:01:50 +0000 2017,The 1st day of my new work territory: 5 different states in the central region! I’m about to become a regular at 🛫,Oh boy oh boy oh boy oh boy!,AA-008857
1648984,Very impressed by @AmericanAir for the surprisingly great service received and make good apologies voucher. I'll be flying again soon!,2017-10-17 14:01:08+00:00,1648983,@453212 We're happy to help and we look forward to sharing the skies again soon!,Tue Oct 17 14:02:26 +0000 2017,Very impressed by for the surprisingly great service received and make good apologies voucher. I'll be flying again soon!,We're happy to help and we look forward to sharing the skies again soon!,AA-008858
1649506,@AmericanAir swimming through a sea of @SouthwestAir sharks https://t.co/OZmL4Lt6t6,2017-10-17 14:01:42+00:00,1649507,"@503852 And here you see a beAAutiful bird in her natural habitat ready for take off, let the #AAdventure begin!",Tue Oct 17 14:17:39 +0000 2017,swimming through a sea of sharks,"And here you see a beAAutiful bird in her natural habitat ready for take off, let the #AAdventure begin!",AA-008859
1648968,"Due to mech problems yesterday, miss my connection, stay a night in TX, missed my mtg 2 be on a new flight w mech issues again @AmericanAir",2017-10-17 14:05:11+00:00,1648966,"@274150 Our apologies for this situation. If we can help in someway, then please DM your record locator.",Tue Oct 17 14:06:17 +0000 2017,"Due to mech problems yesterday, miss my connection, stay a night in TX, missed my mtg 2 be on a new flight w mech issues again","Our apologies for this situation. If we can help in someway, then please DM your record locator.",AA-008860
1648965,Shout out to the @AmericanAir employees who took the time to find the first aid kit and help me out when I scraped my knuckle,2017-10-17 14:05:47+00:00,1648964,@503715 Our #AATeam is truly there to help in anyway they can! We appreciate your kind words.,Tue Oct 17 14:06:58 +0000 2017,Shout out to the employees who took the time to find the first aid kit and help me out when I scraped my knuckle,Our #AATeam is truly there to help in anyway they can! We appreciate your kind words.,AA-008861
1648958,@AmericanAir Everyone in the airport knew the runway lights were not working. Staff were discussing issue at least 1.5 hr before we boarded,2017-10-17 14:06:55+00:00,1648955,@503714 Our team will have you in the air just as soon as possible. We truly appreciate your patience.,Tue Oct 17 14:07:55 +0000 2017,Everyone in the airport knew the runway lights were not working. Staff were discussing issue at least 1.5 hr before we boarded,Our team will have you in the air just as soon as possible. We truly appreciate your patience.,AA-008862
1648950,"Queria parabenizar a @AmericanAir pelo excelente serviço que recebemos no voo Paris x Miami e Miami x SP.
Pessoal prestativo e simpático!",2017-10-17 14:07:50+00:00,1648949,"@503713 Thanks so much for your shout-out! Our #AATeam is truly the best, and we so appreciate your kind words.",Tue Oct 17 14:09:06 +0000 2017,Queria parabenizar a pelo excelente serviço que recebemos no voo Paris x Miami e Miami x SP. Pessoal prestativo e simpático!,"Thanks so much for your shout-out! Our #AATeam is truly the best, and we so appreciate your kind words.",AA-008863
1648953,@AmericanAir There now. I called aa they said to email customer relations. I did. I trying to find a answer or any work around where that flight that I,2017-10-17 14:08:26+00:00,1648951,"@185083 Our get well wishes to your Grandma. Please share your info via DM, so we can see how to help.",Tue Oct 17 14:08:42 +0000 2017,There now. I called aa they said to email customer relations. I did. I trying to find a answer or any work around where that flight that I,"Our get well wishes to your Grandma. Please share your info via DM, so we can see how to help.",AA-008864
1652711,@AmericanAir need help changing the FF number on an AA/BA codeshare tomorrow and neither website is letting me.,2017-10-17 14:09:31+00:00,1652710,@504583 We can help. Please DM your record locator and what AAdvantage or Executive Club number you'd like on the reservation.,Tue Oct 17 14:19:07 +0000 2017,need help changing the FF number on an AA/BA codeshare tomorrow and neither website is letting me.,We can help. Please DM your record locator and what AAdvantage or Executive Club number you'd like on the reservation.,AA-008865
1652716,@AmericanAir Is there a way I can print a checked bag receipt after the fact? I'm only finding onboard receipts and air tix receipts,2017-10-17 14:11:12+00:00,1652715,"@504585 We can take a look with you, please DM your 6 letter record locator.",Tue Oct 17 14:18:14 +0000 2017,Is there a way I can print a checked bag receipt after the fact? I'm only finding onboard receipts and air tix receipts,"We can take a look with you, please DM your 6 letter record locator.",AA-008866
1652714,"The fares to get to STT in November are ridiculous, especially with the current state of affairs. We need to get home @AmericanAir",2017-10-17 14:12:46+00:00,1652712,"@340123 Fares are based on availability, please check online or with our Reservations team for the best option for you.",Tue Oct 17 14:19:04 +0000 2017,"The fares to get to STT in November are ridiculous, especially with the current state of affairs. We need to get home","Fares are based on availability, please check online or with our Reservations team for the best option for you.",AA-008867
1652706,@AmericanAir kudos to Robert at Gate 25 customer service in Philly.  Thank you for being so helpful!!! Nice job AA,2017-10-17 14:13:01+00:00,1652705,@504581 Robert! *cheering begins* We're thrilled to hear how amazing he was and we'll be sure to share it with him and our #AATeam!,Tue Oct 17 14:22:49 +0000 2017,kudos to Robert at Gate 25 customer service in Philly. Thank you for being so helpful!!! Nice job AA,Robert! *cheering begins* We're thrilled to hear how amazing he was and we'll be sure to share it with him and our #AATeam!,AA-008868
1648980,@AmericanAir Could you DM? Too long to explain in 140 (I’m not 280 material yet).,2017-10-17 14:13:57+00:00,1648982,@294009 We've sent you a DM.,Tue Oct 17 14:20:33 +0000 2017,Could you DM? Too long to explain in 140 (I’m not 280 material yet).,We've sent you a DM.,AA-008869
239933,@AmericanAir How could I send AA a DM ?  I am new to Twitter.,2017-10-17 14:15:07+00:00,239934,@172991 You'd need to follow us and let us know here once you have. Then we'll DM you to help you find this feature.,Tue Oct 17 14:21:33 +0000 2017,How could I send AA a DM ? I am new to Twitter.,You'd need to follow us and let us know here once you have. Then we'll DM you to help you find this feature.,AA-008870
