customer_tweet_id,customer_text,customer_time,agent_tweet_id,agent_text,agent_time,customer_clean,agent_clean,pair_id
178387,"My start to #FemRhet17 

@AmericanAir you're the worst https://t.co/tT6Og3WwK9",2017-10-04 22:31:35+00:00,178386,"@158056 We're sorry for the maintenance cancellation today, Josh. If you'd like to leave from RDU in the morning, please DM us.",Wed Oct 04 23:29:52 +0000 2017,My start to #FemRhet17 you're the worst,"We're sorry for the maintenance cancellation today, Josh. If you'd like to leave from RDU in the morning, please DM us.",AA-000568
205518,"@AmericanAir Try understating, then POSSIBLY u could overdeliver. Pilot says we'll b early, then 20 min on tarmac 2 wait 4 gate. #JustShutUp",2017-10-04 22:43:55+00:00,205517,@164703 It's our goal to get you on your way as close to schedule as possible. Thanks for your patience.,Wed Oct 04 23:51:54 +0000 2017,"Try understating, then POSSIBLY u could overdeliver. Pilot says we'll b early, then 20 min on tarmac 2 wait 4 gate. #JustShutUp",It's our goal to get you on your way as close to schedule as possible. Thanks for your patience.,AA-000575
205516,"Terrible experience w @AmericanAir had upgrade taken away w/o notice and no concessions offered. MUC, PHL, PHX",2017-10-04 22:49:15+00:00,205515,"@164702 We see that you were upgraded for the flight from MUC, but that the connection was requested only. Please DM what happened.",Wed Oct 04 23:56:43 +0000 2017,"Terrible experience w had upgrade taken away w/o notice and no concessions offered. MUC, PHL, PHX","We see that you were upgraded for the flight from MUC, but that the connection was requested only. Please DM what happened.",AA-000577
178365,@158049 @AmericanAir Infelizmente Senhor.. não podemos fazer nada,2017-10-04 22:50:38+00:00,178362,"@158046 We're looking at your booking and there was a slight time change, but you're confirmed for tomorrow. Please DM for more info.",Wed Oct 04 23:35:00 +0000 2017,Infelizmente Senhor.. não podemos fazer nada,"We're looking at your booking and there was a slight time change, but you're confirmed for tomorrow. Please DM for more info.",AA-000579
205471,@AmericanAir Loved the #Flagship lounge at JFK. REALLY appreciated the gluten free selections.#celiac,2017-10-04 22:55:44+00:00,205470,"@164690 We're glad the yummy offerings were within your dietary needs, Elizabeth. Enjoy!",Thu Oct 05 00:04:30 +0000 2017,Loved the #Flagship lounge at JFK. REALLY appreciated the gluten free selections.#celiac,"We're glad the yummy offerings were within your dietary needs, Elizabeth. Enjoy!",AA-000583
178530,@AmericanAir Complete incompetence. You don't have enough people on the phones.  Wait times unacceptable.,2017-10-04 23:11:13+00:00,178532,@158095 Our apologies for the longer than normal hold time. We're here to help if we can.,Thu Oct 05 00:28:45 +0000 2017,Complete incompetence. You don't have enough people on the phones. Wait times unacceptable.,Our apologies for the longer than normal hold time. We're here to help if we can.,AA-000595
2044776,@AmericanAir - about seven people at the desk and no update. No way AA1367 is taking off in 4 min (new estimated time). What is going on??,2017-10-04 23:12:02+00:00,2044775,@604685 We know communication is important and we're sorry our team didn't have the info sooner. We'll try and make up some of the time.,Thu Oct 05 00:21:22 +0000 2017,- about seven people at the desk and no update. No way AA1367 is taking off in 4 min (new estimated time). What is going on??,We know communication is important and we're sorry our team didn't have the info sooner. We'll try and make up some of the time.,AA-000597
2044728,Shout-out to @JetBlue 4 running relief flights to #PuertoRico &amp; getting our grandma out w/in the next week. @AmericanAir needs to step it up,2017-10-04 23:15:59+00:00,2044727,@158518 We added extra flights to help customers and our team. We're providing supplies to the island. Our thoughts are with you and your family.,Thu Oct 05 00:34:01 +0000 2017,Shout-out to 4 running relief flights to #PuertoRico & getting our grandma out w/in the next week. needs to step it up,We added extra flights to help customers and our team. We're providing supplies to the island. Our thoughts are with you and your family.,AA-000601
205465,@164688 it shouldn’t be routine to sit on the runway for a hour to take off!  Get your 💩together! @AmericanAir you should find a new hub,2017-10-04 23:17:03+00:00,205464,"@164687 Thanks for your patience, Paul. We're glad to see you're now in the air and our captain is going to make up some great time for you.",Thu Oct 05 00:07:11 +0000 2017,it shouldn’t be routine to sit on the runway for a hour to take off! Get your 💩together! you should find a new hub,"Thanks for your patience, Paul. We're glad to see you're now in the air and our captain is going to make up some great time for you.",AA-000603
2044778,@AmericanAir What really sux is I have to fly @AmericanAir again tomorrow to LGA.  I wish I would have booked @Delta .  American it terrible!,2017-10-04 23:30:36+00:00,2044777,@158161 We know you need to on your way right on time and we're so sorry we didn't make that happened tonight. We'll respond to y our DM shortly.,Thu Oct 05 00:06:33 +0000 2017,What really sux is I have to fly again tomorrow to LGA. I wish I would have booked . American it terrible!,We know you need to on your way right on time and we're so sorry we didn't make that happened tonight. We'll respond to y our DM shortly.,AA-000610
205457,Flight attendant @AmericanAir just handed me a fresh baked cookie as I exited plane. What timeline have I entered? Is trump still president? https://t.co/ACHZyzgMxe,2017-10-05 00:08:40+00:00,205456,@164686 What a sweet way to end your flight. Enjoy your #chocolatytreat!,Thu Oct 05 00:13:21 +0000 2017,Flight attendant just handed me a fresh baked cookie as I exited plane. What timeline have I entered? Is trump still president?,What a sweet way to end your flight. Enjoy your #chocolatytreat!,AA-000625
205520,@AmericanAir How long is shortly,2017-10-05 00:12:47+00:00,205522,@164704 We've responded. Please check your DM.,Thu Oct 05 00:14:17 +0000 2017,How long is shortly,We've responded. Please check your DM.,AA-000627
2046031,"@AmericanAir First and last time I travel with you.14h of delay,no hotel,go out of the plane running and another delay, I've lost 3 flights",2017-10-05 00:25:05+00:00,2046030,"@605088 We're so sorry your travel was affected, Joana. We'd be happy to take a further look. Please meet us in DM with your record locator.",Thu Oct 05 01:09:50 +0000 2017,"First and last time I travel with you.14h of delay,no hotel,go out of the plane running and another delay, I've lost 3 flights","We're so sorry your travel was affected, Joana. We'd be happy to take a further look. Please meet us in DM with your record locator.",AA-000634
215502,@AmericanAir your 'points' system may be the #WorstEver. I was just charged $80 to use points on 1 flight!? #AmericanAirlines #points #wtf,2017-10-05 00:40:27+00:00,215501,"@167216 If one books outside of 21 days, only taxes are due. If within, a $75 charge applies.",Thu Oct 05 01:19:18 +0000 2017,your 'points' system may be the #WorstEver. I was just charged $80 to use points on 1 flight!? #AmericanAirlines #points #wtf,"If one books outside of 21 days, only taxes are due. If within, a $75 charge applies.",AA-000645
215492,"Just scrubbed either poop or chocolate off the seatbelt on this @AmericanAir flight I’m on, so feeling real good right now🤢",2017-10-05 00:53:02+00:00,215491,"@167212 Please let a crew member know, Bridget. They can get you something to take care it or a possible change of seats.",Thu Oct 05 01:24:48 +0000 2017,"Just scrubbed either poop or chocolate off the seatbelt on this flight I’m on, so feeling real good right now🤢","Please let a crew member know, Bridget. They can get you something to take care it or a possible change of seats.",AA-000650
639519,@AmericanAir I was lucky tonight. One No Show saved the day for me and @AmericanAir. Kona here we go!!,2017-10-05 01:08:21+00:00,639518,@158046 That's great! On to Kona where we'll all be rooting for you!,Thu Oct 05 01:22:26 +0000 2017,I was lucky tonight. One No Show saved the day for me and . Kona here we go!!,That's great! On to Kona where we'll all be rooting for you!,AA-000655
215474,"@Delta and @AmericanAir coming into land as @British_Airways taxis in preparation for take off at San Francisco @118580

@82253 https://t.co/zXpyPeTQ6A",2017-10-05 01:10:56+00:00,215472,@167207 We're in a race and we're winning!,Thu Oct 05 01:44:34 +0000 2017,and coming into land as taxis in preparation for take off at San Francisco,We're in a race and we're winning!,AA-000658
219736,@AmericanAir get your shit together you wonder why nobody likes flying with you,2017-10-05 01:27:30+00:00,219735,@168387 We'll have you at your gate and on your way as soon as we can. Thanks for your patience.,Thu Oct 05 02:31:35 +0000 2017,get your shit together you wonder why nobody likes flying with you,We'll have you at your gate and on your way as soon as we can. Thanks for your patience.,AA-000670
210867,"@AmericanAir Why do I care about internal review. I was penalized for American changing its mind. First city said yes, second city no...then 25 penalty",2017-10-05 02:23:21+00:00,210868,@165917 It sounds like you purchased a Basic Economy fare which allows one personal item on board. Please DM your locator and we'll take a look.,Thu Oct 05 02:30:16 +0000 2017,"Why do I care about internal review. I was penalized for American changing its mind. First city said yes, second city no...then 25 penalty",It sounds like you purchased a Basic Economy fare which allows one personal item on board. Please DM your locator and we'll take a look.,AA-000693
219692,Y’all fucking suck @AmericanAir,2017-10-05 02:28:25+00:00,219691,"@168375 What's going on, how can we help?",Thu Oct 05 02:47:01 +0000 2017,Y’all fucking suck,"What's going on, how can we help?",AA-000700
219668,Excited to head back to Europe for a few days of #holiday in #Prague followed by a presentation at #ILA2017Brussels! Thanks @AmericanAir! https://t.co/m9ixBaSFSB,2017-10-05 02:36:03+00:00,219667,@168368 We're thrilled to have you on board Andrew! #Enjoy,Thu Oct 05 02:55:29 +0000 2017,Excited to head back to Europe for a few days of #holiday in #Prague followed by a presentation at #ILA2017Brussels! Thanks !,We're thrilled to have you on board Andrew! #Enjoy,AA-000709
219698,@AmericanAir @151271 am I going to have a job tomorrow ? Not arriving in D.C. Til' 2:30 &amp; getting home when ?!?!?!!!!!!!! #wth this is 😤 https://t.co/a8U7Z8nF6I,2017-10-05 02:43:25+00:00,219697,"@168378 We're so sorry that you've been delayed, Christy. We'd be happy to take a look. Please meet us in DM with your record locator.",Thu Oct 05 02:44:31 +0000 2017,am I going to have a job tomorrow ? Not arriving in D.C. Til' 2:30 & getting home when ?!?!?!!!!!!!! #wth this is 😤,"We're so sorry that you've been delayed, Christy. We'd be happy to take a look. Please meet us in DM with your record locator.",AA-000713
223225,I definitely plan to give feedback to @AmericanAir about my witch of a attendant on the flight I barely made. At least I'm home.,2017-10-05 02:51:48+00:00,223224,"@169315 We expect our team to be professional and courteous at all times, Nancy. We're so sorry you've had this experience.",Thu Oct 05 03:09:59 +0000 2017,I definitely plan to give feedback to about my witch of a attendant on the flight I barely made. At least I'm home.,"We expect our team to be professional and courteous at all times, Nancy. We're so sorry you've had this experience.",AA-000716
223200,@AmericanAir I traveled from Miami to Quito and 1 bag is missing. The airline told me they are going to deliver my bag to my house today but they never did. Please I need a number to know what happen. I can’t believe that you are so irresponsible. Thanks.,2017-10-05 03:06:07+00:00,223199,"@157548 You can reach our Baggage team at 800-535-5225. If you have your claim number, you can track it here: https://t.co/CWhl8tcyzH",Thu Oct 05 03:48:01 +0000 2017,I traveled from Miami to Quito and 1 bag is missing. The airline told me they are going to deliver my bag to my house today but they never did. Please I need a number to know what happen. I can’t believe that you are so irresponsible. Thanks.,"You can reach our Baggage team at 800-535-5225. If you have your claim number, you can track it here:",AA-000727
223219,@AmericanAir @151271 if I get a seizure bc all this stress &amp; sleep deprivation I swear 2 god u will nevr hear the end https://t.co/k0A1nVM1ln,2017-10-05 03:17:42+00:00,223218,@168378 We know this is an uncomfortable situation but safety is our top priority. Our maintenance team will have you on your way soon.,Thu Oct 05 03:19:16 +0000 2017,if I get a seizure bc all this stress & sleep deprivation I swear 2 god u will nevr hear the end,We know this is an uncomfortable situation but safety is our top priority. Our maintenance team will have you on your way soon.,AA-000730
223194,@AmericanAir love how you get treated so well as concierge key but lowley  exec platinum treat like crap,2017-10-05 03:32:14+00:00,223193,"@169309 We appreciate your loyalty, Jason, and always want you to be treated excellent. We're so sorry you've had this experience.",Thu Oct 05 03:56:37 +0000 2017,love how you get treated so well as concierge key but lowley exec platinum treat like crap,"We appreciate your loyalty, Jason, and always want you to be treated excellent. We're so sorry you've had this experience.",AA-000732
223181,@AmericanAir And just to mention I was traveling on a business class,2017-10-05 04:03:10+00:00,223180,@169306 We're so sorry your bag didn't arrive with you. Our Baggage team will get it out to you just as fast as they can.,Thu Oct 05 04:16:19 +0000 2017,And just to mention I was traveling on a business class,We're so sorry your bag didn't arrive with you. Our Baggage team will get it out to you just as fast as they can.,AA-000745
253596,"@AmericanAir   Well done ignoring discrimination, and customer feedback👏👏👏",2017-10-05 04:08:51+00:00,253597,@169682 American Airlines does not tolerate discrimination of any kind. Please meet us in DM with your record locator and more information.,Thu Oct 05 04:18:47 +0000 2017,"Well done ignoring discrimination, and customer feedback👏👏👏",American Airlines does not tolerate discrimination of any kind. Please meet us in DM with your record locator and more information.,AA-000749
648404,"Nightmare travel day, 12 hrs and only &lt;1/2 to destination. But kudos to #CustomerService at #LAX @AmericanAir, 3-MN Shift she was great!",2017-10-05 04:27:12+00:00,648403,"@158187 Glad to hear our LAX #AATeam is taking great care of you, Gary. We know this has been a long day and we're so sorry.",Thu Oct 05 04:40:46 +0000 2017,"Nightmare travel day, 12 hrs and only <1/2 to destination. But kudos to #CustomerService at #LAX , 3-MN Shift she was great!","Glad to hear our LAX #AATeam is taking great care of you, Gary. We know this has been a long day and we're so sorry.",AA-000756
225072,@AmericanAir where is my flight locator number. I enter the confirmation code I got from flighthub and nothing happens.,2017-10-05 05:23:10+00:00,225071,"@169769 It's a 6 letter code, Shawn. Do you have your ticket number? If now, how about flight number, date of departure and full name?",Thu Oct 05 05:49:59 +0000 2017,where is my flight locator number. I enter the confirmation code I got from flighthub and nothing happens.,"It's a 6 letter code, Shawn. Do you have your ticket number? If now, how about flight number, date of departure and full name?",AA-000765
225068,@AmericanAir it’s midnight on a Wednesday and you can’t find a gate for the flight to get  it  in Denver. It’s been 20 min on the tarmac!!!,2017-10-05 05:57:06+00:00,225067,@169767 Our team's working hard to get you into the gate. We're so sorry for the inconvenience.,Thu Oct 05 06:00:00 +0000 2017,it’s midnight on a Wednesday and you can’t find a gate for the flight to get it in Denver. It’s been 20 min on the tarmac!!!,Our team's working hard to get you into the gate. We're so sorry for the inconvenience.,AA-000768
230027,"@AmericanAir Yes we lodged a lost luggage claim, it has been escalated to the central baggage department but still haven't received the bags.",2017-10-05 06:35:40+00:00,230026,@170809 Please meet us in DM with your claim number.,Thu Oct 05 06:37:10 +0000 2017,"Yes we lodged a lost luggage claim, it has been escalated to the central baggage department but still haven't received the bags.",Please meet us in DM with your claim number.,AA-000774
227804,@AmericanAir can’t believe we’re waiting on catering that they promised to load 3 hours ago. Thanks for the $12 McDonalds voucher though🙄,2017-10-05 07:43:25+00:00,227802,@170321 We do all possible to avoid delays and we're so sorry your travel has been affected. We'll have you #wheelsup soon.,Thu Oct 05 07:47:53 +0000 2017,can’t believe we’re waiting on catering that they promised to load 3 hours ago. Thanks for the $12 McDonalds voucher though🙄,We do all possible to avoid delays and we're so sorry your travel has been affected. We'll have you #wheelsup soon.,AA-000780
230032,@AmericanAir I don’t expect it to get any better. Please DM. I want a refund.,2017-10-05 09:01:03+00:00,230031,"@170810 If you're no longer flying with us, you can request a refund here: https://t.co/xM8Vkc7BvM. Feel free to DM us more info.",Thu Oct 05 09:04:26 +0000 2017,I don’t expect it to get any better. Please DM. I want a refund.,"If you're no longer flying with us, you can request a refund here: Feel free to DM us more info.",AA-000792
231446,"Tonya, the @AmericanAir flight attendant from RIC to PHL this AM and yesterday from PHL to RIC is fantastic. A customer service champion.",2017-10-05 09:56:04+00:00,231445,@171121 Way to go Tonya! DM your record locator so we can pass this on to our #AATeam!,Thu Oct 05 10:00:24 +0000 2017,"Tonya, the flight attendant from RIC to PHL this AM and yesterday from PHL to RIC is fantastic. A customer service champion.",Way to go Tonya! DM your record locator so we can pass this on to our #AATeam!,AA-000800
231968,"@AmericanAir @171231 Yes, and @171231 is a spectacular GRADUATING PR major from @11942! Love, her PR Professor #FlyingAATogether #PRSSANC #RUHiring https://t.co/YgLRryIexV",2017-10-05 10:49:43+00:00,231967,"@171230 Congrats to that! And you never know, check out our Careers page, we'd love to have you in the fAAmily! https://t.co/n0sFQy7p25",Thu Oct 05 10:57:35 +0000 2017,"Yes, and is a spectacular GRADUATING PR major from ! Love, her PR Professor #FlyingAATogether #PRSSANC #RUHiring","Congrats to that! And you never know, check out our Careers page, we'd love to have you in the fAAmily!",AA-000812
654052,@AmericanAir Fine then just be honest about it. Don't lie and tell me it won't fit then let people on with bags behind me that are much larger #theyfit,2017-10-05 11:21:21+00:00,654054,@171336 If your bag doesn't fit within the carry-on size guidelines you may have to gate check. Here's the size info: https://t.co/AqqDo7qAE3,Thu Oct 05 11:28:16 +0000 2017,Fine then just be honest about it. Don't lie and tell me it won't fit then let people on with bags behind me that are much larger #theyfit,If your bag doesn't fit within the carry-on size guidelines you may have to gate check. Here's the size info:,AA-000821
233033,@AmericanAir Flew LHR to JFK yesterday; first flight cancelled and second had no in-flight entertainment. Complimentary upgrade for return?😉 https://t.co/rL3tWluWLt,2017-10-05 11:52:53+00:00,233032,@171465 We're happy to take a look into your flights but we aren't able to offer an upgrade. Please follow and DM your record locator.,Thu Oct 05 11:57:55 +0000 2017,Flew LHR to JFK yesterday; first flight cancelled and second had no in-flight entertainment. Complimentary upgrade for return?😉,We're happy to take a look into your flights but we aren't able to offer an upgrade. Please follow and DM your record locator.,AA-000825
233562,"Another trip on @AmericanAir and another disappointment. This time, flight time and seats changed with no notification. Awful service",2017-10-05 12:01:18+00:00,233560,@171596 We'd like to help and check on seating and other flight times for you! Please send your record locator via DM with follow.,Thu Oct 05 12:02:29 +0000 2017,"Another trip on and another disappointment. This time, flight time and seats changed with no notification. Awful service",We'd like to help and check on seating and other flight times for you! Please send your record locator via DM with follow.,AA-000827
233559,Fun trip on @AmericanAir #dca @125872 celebrating longest serving flight attendant- much respect from this fearful flier,2017-10-05 12:04:05+00:00,233558,@171595 We love hearing you had such a fun trip and your kudos to the flight attendant is very much appreciated! #AATeam,Thu Oct 05 12:09:40 +0000 2017,Fun trip on #dca celebrating longest serving flight attendant- much respect from this fearful flier,We love hearing you had such a fun trip and your kudos to the flight attendant is very much appreciated! #AATeam,AA-000828
234305,@AmericanAir is there a maximum time in transit for international AAdvantage awards?,2017-10-05 12:24:31+00:00,234303,@170318 All travel must be completed within one year from the day the ticket was issued.,Thu Oct 05 12:28:52 +0000 2017,is there a maximum time in transit for international AAdvantage awards?,All travel must be completed within one year from the day the ticket was issued.,AA-000834
234255,Gracias @AmericanAir por avisarme anoche del atraso en la salida,2017-10-05 12:31:44+00:00,234254,@171771 You're welcome! We want to keep you well informed of any changes.,Thu Oct 05 12:38:04 +0000 2017,Gracias por avisarme anoche del atraso en la salida,You're welcome! We want to keep you well informed of any changes.,AA-000836
234246,@AmericanAir bad experience yesterday. Brand new $215 stroller broken while traveling on AA. Claim #Btvaa02318072. See video. Pls help ASAP https://t.co/fQXuM1eJlI,2017-10-05 12:39:12+00:00,234244,@171769 Our baggage team will be in touch about your claim as quickly as possible!,Thu Oct 05 12:51:35 +0000 2017,bad experience yesterday. Brand new $215 stroller broken while traveling on AA. Claim #Btvaa02318072. See video. Pls help ASAP,Our baggage team will be in touch about your claim as quickly as possible!,AA-000842
233035,@AmericanAir Its 8:40...still waiting....,2017-10-05 12:40:48+00:00,233037,@171466 Boarding is starting now and you'll be wheels up soon after!,Thu Oct 05 12:55:28 +0000 2017,Its 8:40...still waiting....,Boarding is starting now and you'll be wheels up soon after!,AA-000843
244424,@AmericanAir thank you for your help in extending my time in #Paris - the extra time will do my soul good. I'm loving being in @30510,2017-10-05 14:26:12+00:00,244423,@174057 We're glad to help. A little extra time in Paris is food for the soul!,Thu Oct 05 14:48:39 +0000 2017,thank you for your help in extending my time in #Paris - the extra time will do my soul good. I'm loving being in,We're glad to help. A little extra time in Paris is food for the soul!,AA-000887
245275,Hey @AmericanAir maybe you should add family boarding. Your policy at SFO for parents to ASK to board early is obnoxious.,2017-10-05 14:51:44+00:00,245273,@174233 We're always looking for ways we can improve your travel experience with us. Thank you for the feedback.,Thu Oct 05 14:58:14 +0000 2017,Hey maybe you should add family boarding. Your policy at SFO for parents to ASK to board early is obnoxious.,We're always looking for ways we can improve your travel experience with us. Thank you for the feedback.,AA-000895
246044,@AmericanAir We just returned home from Europe and could only take 2 kids —  the flight both ways was perfect. -,2017-10-05 15:14:52+00:00,246043,@174440 We're thrilled to hear you enjoyed your trip!,Thu Oct 05 15:21:44 +0000 2017,We just returned home from Europe and could only take 2 kids — the flight both ways was perfect. -,We're thrilled to hear you enjoyed your trip!,AA-000912
246600,@AmericanAir Thank you @AmericanAir  for making this right. Customer service is great!,2017-10-05 15:29:47+00:00,246599,@174579 We appreciate your shout-out!,Thu Oct 05 15:38:42 +0000 2017,Thank you for making this right. Customer service is great!,We appreciate your shout-out!,AA-000918
246595,"@AmericanAir whoever was the supervisor at gates 4, 5, and 6 at CAE this morning was awesome. Give that guy a raise. #flight4311",2017-10-05 15:32:55+00:00,246594,@174577 Thanks so much for recognizing our #AATeam in CAE for a job well done!,Thu Oct 05 15:43:22 +0000 2017,"whoever was the supervisor at gates 4, 5, and 6 at CAE this morning was awesome. Give that guy a raise. #flight4311",Thanks so much for recognizing our #AATeam in CAE for a job well done!,AA-000920
247208,@AmericanAir there's no reason a ticket exchange within the same flight date should cost the amount of a whole new plane ticket.,2017-10-05 15:47:22+00:00,247206,"@174727 We offer a variety of fares, some having more flexibility than others.",Thu Oct 05 15:56:19 +0000 2017,there's no reason a ticket exchange within the same flight date should cost the amount of a whole new plane ticket.,"We offer a variety of fares, some having more flexibility than others.",AA-000928
247703,"Yes, these old @AmericanAir photos will do nicely https://t.co/By8nGvPVtb",2017-10-05 15:58:36+00:00,247701,"@159701 What AAmazing pictures. Thanks for the #ThrowbackThursday, Jason.",Thu Oct 05 16:00:48 +0000 2017,"Yes, these old photos will do nicely","What AAmazing pictures. Thanks for the #ThrowbackThursday, Jason.",AA-000933
247700,@AmericanAir you guys ruined my day,2017-10-05 16:00:07+00:00,247699,@174855 This isn't what we intended. Is there anything we can do to help?,Thu Oct 05 16:06:05 +0000 2017,you guys ruined my day,This isn't what we intended. Is there anything we can do to help?,AA-000934
248770,"Well, we took off at 839am from Austin and landed in LA at 931am. That’s a whooping 40 mins early. #tarmactweeting @AmericanAir.",2017-10-05 16:35:50+00:00,248768,@175102 Welcome to LA! We're happy to get you in earlier than expected.,Thu Oct 05 16:42:39 +0000 2017,"Well, we took off at 839am from Austin and landed in LA at 931am. That’s a whooping 40 mins early. #tarmactweeting .",Welcome to LA! We're happy to get you in earlier than expected.,AA-000948
249335,@AmericanAir My daughter is flying out of Cancun on Saturday.  Will there be any flight issues with Tropical Storm Nate?  Thanks.,2017-10-05 16:46:54+00:00,249334,@175241 We're keeping a steady eye on Tropical Storm Nate. Please have your daughter sign up for updates at: https://t.co/h88H9iFP2j,Thu Oct 05 16:57:39 +0000 2017,My daughter is flying out of Cancun on Saturday. Will there be any flight issues with Tropical Storm Nate? Thanks.,We're keeping a steady eye on Tropical Storm Nate. Please have your daughter sign up for updates at:,AA-000954
251703,Why is it so hard to hang up my suit jacket @AmericanAir? I'm 1 of few women up here but my jacket isn't less of a jacket than that man's,2017-10-05 17:17:29+00:00,251701,@175834 We're happy to hang your suit jacket. Please let the crew member know you'd like some assistance.,Thu Oct 05 17:22:33 +0000 2017,Why is it so hard to hang up my suit jacket ? I'm 1 of few women up here but my jacket isn't less of a jacket than that man's,We're happy to hang your suit jacket. Please let the crew member know you'd like some assistance.,AA-000970
252964,@176111 @SouthwestAir @Delta @AmericanAir @116450 Agreed and agreed. @AmericanAir I might be coming your way after consulting my agent,2017-10-05 17:24:39+00:00,252963,"@171233 We'd love to have you fly with us, Nick! #PickAA",Thu Oct 05 17:37:09 +0000 2017,Agreed and agreed. I might be coming your way after consulting my agent,"We'd love to have you fly with us, Nick! #PickAA",AA-000976
253604,@AmericanAir can you earn additional SWUs for segments or only EQMs?,2017-10-05 17:46:20+00:00,253603,"@176283 SWU are given out based off miles flown, once you reach 100,000 miles throughout the year, an additional 2 will be added.",Thu Oct 05 17:50:59 +0000 2017,can you earn additional SWUs for segments or only EQMs?,"SWU are given out based off miles flown, once you reach 100,000 miles throughout the year, an additional 2 will be added.",AA-000992
243655,"@AmericanAir I've been told cargo terminal has no way to scan in packages and phone is down, what's the best way to confirm arrival?",2017-10-05 17:49:50+00:00,243657,@173882 We've verified our cargo team is able to scan cargo items arriving into SJU. Please check tracking details at: https://t.co/XhzochHxyX,Thu Oct 05 17:53:09 +0000 2017,"I've been told cargo terminal has no way to scan in packages and phone is down, what's the best way to confirm arrival?",We've verified our cargo team is able to scan cargo items arriving into SJU. Please check tracking details at:,AA-000994
253593,@AmericanAir u never seem able to expedite baggage claim. 59 mins &amp; counting. Will u tell me how sorry u are? Platitudes. Do better.,2017-10-05 17:51:39+00:00,253592,@176281 We're sorry that you have to wait a little longer for your bags. We'll have them out to you soon.,Thu Oct 05 17:54:13 +0000 2017,u never seem able to expedite baggage claim. 59 mins & counting. Will u tell me how sorry u are? Platitudes. Do better.,We're sorry that you have to wait a little longer for your bags. We'll have them out to you soon.,AA-000995
254740,Shoutout @AmericanAir for NOT moving my flight to New Orleans up TWO days in light of ANOTHER hurricane #leastfavoriteairline,2017-10-05 18:09:50+00:00,254738,"@176550 We do have a travel notice in effect for tropical storm Nate. Take a look here for available options, https://t.co/kNkPUilgez.",Thu Oct 05 18:27:11 +0000 2017,Shoutout for NOT moving my flight to New Orleans up TWO days in light of ANOTHER hurricane #leastfavoriteairline,"We do have a travel notice in effect for tropical storm Nate. Take a look here for available options,",AA-000999
255202,@AmericanAir why must I gatecheck briefcase because it is a hard side bag with wheels?  Plenty of room &amp; not in your policies! https://t.co/jzbnL0NMCT,2017-10-05 18:24:55+00:00,255199,@176674 All carry-ons must fall within the guidelines. You can read more about it here: https://t.co/AqqDo7qAE3,Thu Oct 05 18:34:01 +0000 2017,why must I gatecheck briefcase because it is a hard side bag with wheels? Plenty of room & not in your policies!,All carry-ons must fall within the guidelines. You can read more about it here:,AA-001006
255655,@AmericanAir Is 176Wh Lion Battery too big for carry-on? Its for a @13184 #M210 #SearchandRescue Drone. Limit on Quantity?,2017-10-05 18:42:23+00:00,255654,@176801 Lithium ion batteries over 100Wh are limited to 2 per customer.,Thu Oct 05 18:55:48 +0000 2017,Is 176Wh Lion Battery too big for carry-on? Its for a #M210 #SearchandRescue Drone. Limit on Quantity?,Lithium ion batteries over 100Wh are limited to 2 per customer.,AA-001019
256204,@AmericanAir I just booked a flight on Tuesday night &amp; now need to change it to the day before. I got the Allianz Global Assistance with it,2017-10-05 18:45:21+00:00,256203,@176947 We'll look into this for you. Please DM your record locator.,Thu Oct 05 18:59:17 +0000 2017,I just booked a flight on Tuesday night & now need to change it to the day before. I got the Allianz Global Assistance with it,We'll look into this for you. Please DM your record locator.,AA-001020
254225,@AmericanAir AA 5305 1pm now been delayed 5 times. Now new aircraft announced with NO departure time. It's bad business! Just tell the truth from get-go,2017-10-05 18:48:33+00:00,254226,@176423 We provide the the time as we know it at the time. Sometimes things crop up causing us to extend the set time. It's now set for 3:40p.,Thu Oct 05 19:02:48 +0000 2017,AA 5305 1pm now been delayed 5 times. Now new aircraft announced with NO departure time. It's bad business! Just tell the truth from get-go,We provide the the time as we know it at the time. Sometimes things crop up causing us to extend the set time. It's now set for 3:40p.,AA-001022
255700,"@AmericanAir But if I have a smaller suitcase, can't be carried in my hand?",2017-10-05 18:50:51+00:00,255702,"@176813 You can carry it on with you, Jennifer.",Thu Oct 05 19:01:08 +0000 2017,"But if I have a smaller suitcase, can't be carried in my hand?","You can carry it on with you, Jennifer.",AA-001024
255676,@AmericanAir Yes the cancellation was APMRAI,2017-10-05 18:53:33+00:00,255678,"@176807 Make the new reservation online and put it on hold, or just call Reservations. Provide this locator and they'll apply the value for you.",Thu Oct 05 19:04:58 +0000 2017,Yes the cancellation was APMRAI,"Make the new reservation online and put it on hold, or just call Reservations. Provide this locator and they'll apply the value for you.",AA-001028
256196,Hey @AmericanAir the FC FAs on flight 353 are excellent. Don’t have my Platinum certs but give due kudos. 🙌🏻🙌🏻 pvr✈️dfw,2017-10-05 18:53:54+00:00,256194,@176944 We'll be sure that our team sees your kudos! Thanks for taking the time to let us know. #AATeam,Thu Oct 05 19:03:43 +0000 2017,Hey the FC FAs on flight 353 are excellent. Don’t have my Platinum certs but give due kudos. 🙌🏻🙌🏻 pvr✈️dfw,We'll be sure that our team sees your kudos! Thanks for taking the time to let us know. #AATeam,AA-001029
